claim_id,perspective_id,text,stance
948,25131,Criminals can be caught using social media.,undermine
948,4749,Social media aids the spread of hate groups.,support
948,25204,Hate groups use social media to get their message out there.,support
948,25205,Many individuals report to have seen some groups of hate using social media.,support
948,4743,Criminals use social media to commit and promote crimes.,support
948,25194,Social media has been found to be used for criminal activity.,support
948,25195,Criminals can use social media to commit crimes.,support
740,6111,of course not he had 5 good fights and four of them were past there best.,undermine
740,26140,I disagree.  Four of his five good fights were his oppenents best fights. ,undermine
740,26141,"No way.  Out of his five ""good"" fights, he lost four of them. ",undermine
740,6108,He has beaten the best of his generation,support
740,6110,Calzaghe...An All Time Great? Not a Puncher's Chance.,undermine
221,1642,Handguns are uniquely dangerous when compared with other weapons,support
221,1643,A handgun ban reduces crime and deaths,support
221,22414,The result of a handgun ban is lower crime and fewer deaths.,support
221,22415,Lower crime rates and fewer deaths result when handguns are banned in a city.,support
221,1641,Individuals Should Not Have the Right to Bear Arms in DC,support
221,22412,DC is unique and individuals should not have the right to bear arms.,support
221,22413,The individual right to bear arms should be restricted in DC.,support
221,1646,The DC Handgun ban is inconsistent with other legislation in the U.S.,undermine
221,4562,The majority of Americans support allowing the concealed carry of handguns.,undermine
221,24947,Many of the American adults are in favour of carrying concealed handguns,undermine
221,4560,Carrying a concealed handgun could help stop a public shooting spree.,undermine
221,24945,"In view of the continuous public shooting , carrying a concealed handgun by adults can stop such shooting spree",undermine
221,24946,The occurrence of public shooting spree can be prevented by the usage of concealed handguns by adults,undermine
221,1644,Hand Guns Are Required For Self Defence.,undermine
221,4566,Concealed carry application requirements and background checks do not prevent dangerous people from acquiring weapons.,support
221,24951,Individuals who should not own weapons are not prevented from purchasing them despite the requirements and background investigations of concealed carry applications,support
221,24952,The conditions for concealed carry permits and background checks do not inhibit criminals from obtaining weapons,support
221,4568,"Public safety should be left to professionally qualified police officers, not private citizens with little or no expert training.",support
221,24953,"The safety of the public should be the responsibility of trained police officers, rather than private citizens with minimal training",support
